,songs,lyrics
24,Ink.txt,"[""Got a tattoo said 'together thru life'\n"", 'Carved in your name with my pocket knife\n', 'And you wonder when you wake up will it be alright\n', ""Feels like there's something broken inside\n"", '\n', 'All I know\n', 'All I know\n', ""Is that I'm lost\n"", 'Whenever you go\n', 'All I know\n', 'Is that I love you so\n', 'So much that it hurts\n', '\n', ""Got a tattoo and the pain's alright\n"", 'Just want a way of keeping you inside\n', '\n', 'All I know\n', 'All I know\n', ""Is that I'm lost\n"", 'In your fire below\n', 'All I know\n', 'Is that I love you so\n', 'So much that it hurts\n', '\n', 'I see the road begin to climb\n', 'I see your stars begin to shine\n', ""I see your colours and I'm dying of thirst\n"", 'All I know\n', 'Is that I love you so\n', 'So much that it hurts\n', '\n', 'Oh yeah yeah yeah\n', 'So much that it hurts\n', 'So much that it hurts\n']"
25,Magic.txt,"['The birds they sang, at break of day.\n', '""Start again"", I hear them say.\n', ""It's so hard to just walk away.\n"", 'The birds they sang, all a choir,\n', '""Start again a little higher"".\n', ""It's a spark in a sea of gray.\n"", '\n', 'The sky is blue,\n', ""Dreamed that lie 'til it's true,\n"", ""Then takin' back the punch I threw,\n"", 'My arms turn wings,\n', 'Oh, those clumsy things\n', 'Send me up to that wonderful world\n', ""And then I'm up with the birds.\n"", '\n', ""Might have to go where they don't know my name\n"", 'Float all over the world just to see her again\n', ""And I won't show or fear any pain,\n"", 'Even though all my armor might rust in the rain\n', '\n', 'A simple plot but I know one day\n', 'Good things are coming our way\n', 'A simple plot but I know one day\n', 'Good things are coming our way,\n', 'Oh, yeah...\n']"
26,Midnight.txt,"['In the darkness before the dawn\n', 'In the swirling of the storm\n', ""When I'm rolling with the punches, and hope is gone\n"", 'Leave a light, a light on\n', '\n', 'Millions of miles from home\n', 'In the swirling, swimming on\n', ""When I'm rolling with the thunder but bleed from thorns\n"", 'Leave a light, a light on\n', 'Leave a light, a light on\n', '\n', 'Leave a light, a light on\n', 'Leave a light, a light on\n', '\n', 'In the darkness before the dawn\n', 'In the darkness before the dawn\n', 'Leave a light, a light on\n', 'Leave a light, a light on']"
27,Oceans.txt,"['Wait for your call, love\n', 'The call never came\n', 'Ready to fall up\n', 'Ready to claim\n', ""And I'm ready for it all, love\n"", 'Ready for the pain\n', 'Meet under sun and\n', 'Meet me again\n', 'In the rain\n', 'In the rain\n', '\n', 'Behind the walls, love\n', ""I'm trying to change\n"", ""And I'm ready for it all, love\n"", ""I'm ready for the change\n"", 'Meet me in blue sky\n', 'Meet me again\n', 'In the rain\n', 'In the rain\n', 'In the rain\n', '\n', ""You've got to find yourself alone in this world\n"", ""You've got to find yourself alone\n"", '\n', '\n', ' Submit Corrections\n']"
28,TrueLove.txt,"['For a second, I was in control\n', 'I had it once, I lost it though\n', 'And all along the fire below would rise\n', '\n', 'And I wish you could have let me know\n', ""What's really going on below\n"", ""I've lost you now, you let me go\n"", 'But one last time\n', '\n', 'Tell me you love me\n', ""If you don't then lie\n"", 'Lie to me\n', '\n', 'Remember once upon a time\n', 'When I was yours and you were blind\n', 'The fire would sparkle in your eyes\n', 'And mine\n', '\n', 'So tell me you love me\n', ""And if you don't then lie\n"", 'Lie to me\n', '\n', 'Just tell me you love me\n', ""If you don't then lie\n"", 'Lie to me\n', ""If you don't then lie\n"", 'Lie to me\n', '\n', 'And call it true\n', 'Call it true love\n', 'Call it true\n', 'Call it true love']"
29,CharlieBrown.txt,"['Wooh, ooh ooh ooh\n', '\n', 'Stole a key,\n', 'Took a car downtown where the lost boys meet,\n', 'Took a car downtown and took what they offered me\n', 'To set me free,\n', 'I saw the lights go down at the end of the scene,\n', 'Saw the lights go down and standing in front of me.\n', '\n', 'Wooh, ooh ooh ooh\n', '\n', 'In my scarecrow dreams,\n', 'When they smash my heart into smithereens,\n', 'Be a bright red rose come bursting the concrete.\n', 'Be a cartoon heart,\n', 'Light a fire, a fire, a spark\n', 'Light a fire, a flame in my heart.\n', ""We'll run wild,\n"", ""We'll be glowing in the dark.\n"", '\n', 'Wooh, ooh ooh ooh\n', '\n', ""We'll be glowing in the dark.\n"", '\n', 'All the boys, all the girls,\n', 'All that matters in the world\n', 'All the boys, all the girls,\n', 'All the madness that occurs.\n', 'All the highs, all the lows,\n', 'As the room a-spinning goes\n', ""We'll run riot,\n"", ""We'll be glowing in the dark.\n"", '\n', 'Wooh, ooh ooh ooh\n', '\n', ""So we'll soar luminous and wired\n"", ""We'll be glowing in the dark.""]"
30,DontLetItBreakYourHeart.txt,"['And if I lost the map\n', 'If I lost it all\n', 'Or fell into the trap\n', ""Then she'd call\n"", '\n', ""When you're tired of racing and you\n"", 'Found you never left the start\n', 'Come on baby, don\x92t let it break your heart\n', '\n', 'Though heavily we bled\n', 'Still on we crawl\n', 'Try to catch a cannonball.\n', 'And a slowly burning tide (oh)\n', 'Through my veins is flowing.\n', 'From my shipwreck I heard her call\n', 'And she sang\n', '\n', ""When you're tired of aiming your arrows,\n"", 'Still you never hit the mark\n', 'And even if your aims are shadows\n', ""Still we're never gonna part\n"", '\n', ""Come on baby don't let it break your heart\n"", 'Oh oh oh oh oh\n', 'Don\x92t let it break your heart\n', 'Oh oh oh oh oh\n', 'Don\x92t let it break your heart\n', '\n', 'Don\x92t let it break your heart\x92\n']"
31,EveryTeardropIsAWaterfall.txt,"['I turn the music up, I got my records on\n', 'I shut the world outside until the lights come on\n', 'Maybe the streets alight, maybe the trees are gone\n', 'I feel my heart stop beating to my favorite song\n', '\n', 'And all the kids they dance, all the kids all night\n', 'Until Monday morning feels another life\n', 'I turn the music up\n', ""I'm on a roll this time\n"", 'And heaven is in sight\n', '\n', 'I turn the music up, I got my records on\n', 'From underneath the rubble sing a rebel song\n', ""Don't want to see another generation drop\n"", ""I'd rather be a comma than a full stop\n"", '\n', ""Maybe I'm in the black, maybe I'm on my knees\n"", ""Maybe I'm in the gap between the two trapezes\n"", 'But my heart is beating and my pulses start\n', 'Cathedrals in my heart\n', '\n', ""As we saw oh this light I swear you'll,\n"", ""Emerge blinking into to tell me it's alright\n"", 'As we soar walls, every siren is a symphony\n', ""And every tear's a waterfall\n"", 'Is a waterfall\n', 'Ah\n', 'Is a waterfall\n', 'Ah ah ah\n', 'Is a is a waterfall\n', 'Every tear\n', 'Is a waterfall\n', 'Ah ah ah\n', '\n', 'So you can hurt, hurt me bad\n', ""But still I'll raise the flag\n"", '\n', 'It was a wa wa wa wa wa-terfall\n', 'A wa wa wa wa wa-terfall\n', '\n', 'Every tear\n', 'Every tear\n', 'Every teardrop is a waterfall\n', '\n', 'Every tear\n', 'Every tear\n', 'Every teardrop is a waterfall\n', '\n', 'Every tear\n', 'Every tear\n', 'Every teardrop is a waterfall\n', '\n', 'Every tear\n', 'Every tear\n', 'Every teardrop is a waterfall\n', '\n', 'Every tear\n', 'Every tear\n', 'Every teardrop is a waterfall']"
32,HurtsLikeHeaven.txt,"['Written in graffiti on a bridge in a park\n', ""'Do you ever get the feeling that you're missing the mark?'\n"", ""It's so cold, it's so cold\n"", ""It's so cold, it's so cold\n"", '\n', 'Written up in marker on a factory sign\n', ""'I struggle with the feeling that my life isn't mine'\n"", ""It's so cold, it's so cold\n"", ""It's so cold, it's so cold\n"", '\n', 'See the arrow that they shot, trying to tear us apart\n', 'Take the fire from my belly and the beat from my heart\n', ""Still I won't let go\n"", ""Still I won't let go\n"", '\n', 'You\n', 'Ooohooh\n', '\n', ""'Cause you do\n"", '\n', 'Oh you use your heart as a weapon\n', 'And it hurts like heaven\n', '\n', 'On every street every car every surface a name\n', 'Tonight the streets are ours\n', 'And we\x92re writing and saying\n', ""Don't let them take control\n"", ""No we won't let them take control\n"", '\n', 'Yes, I feel a little bit nervous,\n', 'Yes, I feel nervous and I cannot relax,\n', ""How come they're out to get us?\n"", ""How come they're out when they don't know the facts?\n"", '\n', 'So on concrete canvas under cover of dark\n', ""On concrete canvas, I'll go making my mark\n"", 'Armed with a spray can soul\n', ""I'll be armed with a spray can soul\n"", '\n', 'You\n', 'Ooohooh\n', '\n', 'Oh, you\n', 'Ooohooh\n', '\n', 'Yes, you\n', 'You use your heart as a weapon\n', 'And it hurts like heaven\n', '\n', 'Woho-ooh\n', 'Woho-oooh\n', '\n', ""It's true\n"", 'When you\n', 'Use your heart as a weapon\n', 'It hurts like heaven\n']"
33,MajorMinus.txt,"['They got one eye watching you\n', 'One eye, what you do?\n', 'So be careful who it is you\x92re talking to\n', '\n', 'They got one eye watching you\n', 'One eye, what you do?\n', 'So be careful what it is you\x92re tryin\x92 to do\n', '\n', 'And be careful when you\x92re walking into view\n', 'Just be careful when you\x92re walking into view\n', '\n', 'Ooh-ooh-oooh\n', 'Ooh-ooh-oooh-oooh\n', '\n', 'Got one eye on the road and one on you\n', '\n', 'Ooh-ooh-oooh\n', 'Ooh-ooh-oooh-oooh\n', '\n', 'Got one eye on the road and one on\x85\n', '\n', 'They got one eye watching you\n', 'And one eye, what you do?\n', ""So be careful 'cause nothing they say is true\n"", '\n', 'Bu-but don\x92t believe a word\n', 'It\x92s just us against the world\n', 'And we just gotta turn to be heard\n', '\n', 'I hear the crocodiles ticking \x92round the world\n', 'I hear those crocodiles ticking, they go ticking \x92round the world\n', '\n', 'Ooh-ooh-oooh\n', 'Ooh-ooh-oooh-oooh\n', '\n', 'Got one eye on the road and one on you\n', '\n', 'Ooh-ooh-oooh\n', 'Ooh-ooh-oooh-oooh\n', '\n', 'Got one eye on the road and hey!\n', '\n', 'I can hear them climbing the stairs\n', 'I got my left side, fight you on my left\n', 'Hiding under the chairs\n', '\n', 'Ooh-ooh-oooh\n', 'Ooh-ooh-oooh-oooh\n', '\n', 'Got one eye on the road and one on you\n', '\n', 'Ooh-ooh-oooh\n', 'Ooh-ooh-oooh-oooh\n', '\n', 'Got one eye on the road and one on you']"
34,Paradise.txt,"['When she was just a girl\n', 'She expected the world\n', 'But it flew away from her reach so\n', 'She ran away in her sleep\n', 'And dreamed of\n', 'Para-para-paradise, Para-para-paradise, Para-para-paradise\n', 'Every time she closed her eyes\n', '\n', 'When she was just a girl\n', 'She expected the world\n', 'But it flew away from her reach\n', 'And the bullets catch in her teeth\n', 'Life goes on, it gets so heavy\n', 'The wheel breaks the butterfly\n', 'Every tear a waterfall\n', ""In the night the stormy night she'll close her eyes\n"", ""In the night the stormy night away she'd fly\n"", '\n', 'And dreams of\n', 'Para-para-paradise\n', 'Para-para-paradise\n', 'Para-para-paradise\n', 'Oh oh oh oh oh oh-oh-oh\n', ""She'd dream of\n"", 'Para-para-paradise\n', 'Para-para-paradise\n', 'Para-para-paradise\n', 'Oh oh oh oh oh oh-oh-oh-oh\n', '\n', 'Lalalalalalalalalalala\n', 'And so lying underneath those stormy skies\n', 'She\'d say, ""oh, ohohohoh I know the sun must set to rise""\n', '\n', 'This could be\n', 'Para-para-paradise\n', 'Para-para-paradise\n', 'Para-para-paradise\n', 'Oh oh oh oh oh oh-oh-oh\n', '\n', 'This could be\n', 'Para-para-paradise\n', 'Para-para-paradise\n', 'Para-para-paradise\n', 'Oh oh oh oh oh oh-oh-oh\n', '\n', 'This could be\n', 'Para-para-paradise\n', 'Para-para-paradise\n', 'Para-para-paradise\n', 'Oh oh oh oh oh oh-oh-oh\n']"
35,PrincessOfChina.txt,"['Ohhhhh...\n', '\n', '[Chris Martin:]\n', 'Once upon a time somebody ran\n', 'Somebody ran away saying fast as I can\n', ""I've got to go, I've got to go!!!\n"", '\n', 'Once upon a time we fell apart\n', ""You're holding in your hands the two halves of my heart\n"", 'Ohhhhh, ohhhhh!\n', '\n', 'Ohhhhh...\n', '\n', '[Rihanna:]\n', 'Once upon a time, we burned bright\n', 'Now all we ever seem to do is fight\n', 'On and on...\n', 'And on and on and on...\n', '\n', 'Once upon a time on the same side.\n', 'Once upon a time on the same side, in the same game\n', ""And why'd you have to go, have to go and throw water on my flame\n"", '\n', '[Chorus:]\n', ""I could've been a princess, you'd be a king\n"", ""Could've had a castle, and worn a ring\n"", 'But no, you let me go\n', '\n', ""I could've been a princess, you'd be a king\n"", ""Could've had a castle, and worn a ring\n"", 'But no, you let me go\n', '\n', 'And stole my star\n', 'La, la, la, la, la, la, la, la [x3]\n', 'You stole my star\n', 'La, la la la la laaaaaa\n', '\n', 'Oooooooh-oh oh oooooooh oh oh oh ohhhhhhhhh\n', 'Oooooooh-oh oh oooooooh oh oh oh ohhhhhhhhh\n', '\n', '[Outro:]\n', 'Cause you really hurt me\n', 'No you really hurt me\n', 'Cause you really hurt me\n', 'No you really hurt me\n', 'Cause you really hurt me\n', 'Ooooooooh you really hurt me, ooooooooh\n', 'Cause you really hurt me\n', 'Ooooooooh you really hurt me...\n']"
36,UFO.txt,"[""Lord I don't know which way I am going\n"", 'Which way the river gonna flow\n', ""It's just seems that upstream, I keep rowing\n"", 'Still got such a long way to go\n', 'Still got such a long way to go\n', '\n', ""Then that light, it's your eye\n"", 'I know, I swear,\n', ""We'll find somewhere the streets are paved with gold\n"", 'Bullets fly, split the sky\n', ""But that's all right, sometimes, sunlight comes streaming through the holes\n"", '\n', 'Oooohhh ooooohh...\n', '\n']"
37,UpInFlames.txt,"[""So it's over\n"", ""This time, I know, it's gone\n"", 'Salt water\n', 'You tasted it too long\n', 'I only know one role\n', ""Now I know it's gone\n"", '\n', 'Up in flames\n', 'Up in flames\n', 'Up in flames\n', '\n', 'We have slowly gone\n', '\n', ""So it's over\n"", ""This time, you're flyin' home\n"", 'This time, I know no song\n', ""Can't stop it slowly go\n"", ""Can't stop it slowly go\n"", '\n', 'Up in flames\n', 'Up in flames\n', 'Up in flames\n', '\n', 'We have slowly gone\n', '\n', 'Up in flames\n', 'Up in flames\n', 'Up in flames\n', '\n', 'We have slowly gone\n', 'Oh, we have slowly gone\n', '\n', 'Could we pour some water on?']"
38,UpWithTheBirds.txt,"['The birds they sang, at break of day.\n', '""Start again"", I hear them say.\n', ""It's so hard to just walk away.\n"", 'The birds they sang, all a choir,\n', '""Start again a little higher"".\n', ""It's a spark in a sea of gray.\n"", '\n', 'The sky is blue,\n', ""Dreamed that lie 'til it's true,\n"", ""Then takin' back the punch I threw,\n"", 'My arms turn wings,\n', 'Oh, those clumsy things\n', 'Send me up to that wonderful world\n', ""And then I'm up with the birds.\n"", '\n', ""Might have to go where they don't know my name\n"", 'Float all over the world just to see her again\n', ""And I won't show or fear any pain,\n"", 'Even though all my armor might rust in the rain\n', '\n', 'A simple plot but I know one day\n', 'Good things are coming our way\n', 'A simple plot but I know one day\n', 'Good things are coming our way,\n', 'Oh, yeah...\n']"
39,UsAgainstTheWorld.txt,"['Oh morning come bursting the clouds, amen\n', 'Lift off this blindfold, let me see again\n', 'And bring back the water, let your ships roll in\n', 'In my heart she left a hole\n', '\n', ""The tightrope that I'm walking just sways and ties\n"", ""The devil, as he's talking, with those angel's eyes\n"", 'And I just want to be there when the lightning strikes\n', 'And the saints go marching in\n', '\n', 'And sing slow it down\n', 'Through chaos as it swirls\n', ""It's us against the world\n"", '\n', 'Like a river to a raindrop\n', 'I lost a friend\n', ""My drunken hazard Daniel in a lion's den\n"", 'And tonight I know it all has to begin again\n', 'So whatever you do\n', ""Don't let go\n"", '\n', 'And if we could float away\n', 'Fly up to the surface and just start again\n', 'And lift off before trouble just erodes us in the rain\n', 'Just erodes us in the rain\n', 'Just erodes us and see roses in the rain\n', '\n', 'And sing slow it down\n', 'Slow it down\n', '\n', 'Through chaos as it swirls\n', ""It's us against the world\n"", 'Through chaos as it swirls\n', ""It's us against the world\n""]"
40,Don'tPanic_Singles.txt,"['Bones, sinking like stones,\n', 'All that we fought for,\n', ""Homes, places we've grown,\n"", 'All of us are done for.\n', 'And we live in a beautiful world,\n', 'Yeah we do, yeah we do,\n', 'We live in a beautiful world,\n', '\n', 'Bones, sinking like stones,\n', 'All that we fought for,\n', ""And homes, places we've grown,\n"", 'All of us are done for.\n', 'And we live in a beautiful world,\n', 'Yeah we do, yeah we do,\n', 'We live in a beautiful world.\n', '\n', 'Here we go,\n', 'Here we go.\n', '\n', 'And we live in a beautiful world,\n', 'Yeah we do, yeah we do,\n', 'We live in a beautiful world.\n', '\n', 'Oh, all that I know,\n', ""There's nothing here to run from,\n"", ""Cos yeah, everybody here's got somebody to lean on""]"
41,EverythingsNotLost.txt,"[""When I'm counting up my demons.\n"", 'Saw there was one for every day.\n', 'With the good ones on my shoulder,\n', 'I drove the other ones away. \n', '\n', 'If you ever feel neglected,\n', 'If you think all is lost,\n', ""I'll be counting up my demons, yeah,\n"", ""Hoping everything's not lost.\n"", 'When you thought that it was over,\n', 'You could feel it all around,\n', ""Everybody's out to get you,\n"", ""Don't you let it drag you down.\n"", 'Cos if you ever feel neglected,\n', 'If you think that all is lost,\n', ""I'll be counting up my demons, yeah.\n"", ""Hoping everything's not lost\n"", '\n', 'If you ever feel neglected,\n', 'If you think all is lost,\n', ""I'll be counting up my demons, yeah,\n"", ""Hoping everything's not lost.\n"", '\n', 'Singing out,\n', 'Oh oh oh yeah,\n', 'Oh oh yeah,\n', 'Oh oh yeah,\n', ""Everything's not lost.\n"", 'Come on yeah,\n', 'Oh oh yeah,\n', 'Come on yeah,\n', ""Everything's not lost,\n"", 'Oh oh oh yeah,\n', 'Oh oh yeah,\n', 'Oh oh yeah,\n', ""And everything's not lost,\n"", 'Come on yeah,\n', 'Oh oh yeah,\n', 'Come on yeah,\n', 'Come on yeah,\n', 'Oh oh yeah,\n', 'Come on yeah,\n', ""Everything's not lost\n"", 'Sing out yeah,\n', 'Oh oh yeah,\n', 'Come on yeah,\n', ""Everything's not lost,\n"", 'Come on yeah,\n', 'Oh oh yeah,\n', 'Sing out yeah,\n', ""Everything's not lost""]"
42,HighSpeed.txt,"['Can anybody fly this thing?\n', 'Before my head explodes,\n', 'Or my head starts to ring.\n', '\n', ""We've been living life inside a bubble,\n"", ""We've been living life inside a bubble.\n"", '\n', 'Confidence in you,\n', 'Is confidence in me,\n', 'Is confidence in high speed.\n', '\n', 'Can anybody stop this thing?\n', 'Before my head explodes,\n', 'Or my head starts to ring.\n', '\n', ""We've been living life inside a bubble,\n"", ""We've been living life inside a bubble.\n"", '\n', 'Confidence in you,\n', 'Is confidence in me,\n', 'Is confidence in high speed.\n', '\n', 'High speed,\n', 'High speed.\n', '\n', 'High speed you on,\n', 'High speed you on,\n', 'High speed you on,\n', 'High speed.']"
43,Parachutes.txt,"['In a haze of stormy haze,\n', ""I'll be round, I'll be loving you always, always.\n"", 'Here I am and I take my time,\n', ""Here I am and I'll wait in line always, always.""]"
44,Shiver_Singles.txt,"['So I look in your direction,\n', 'But you pay me no attention, do you?\n', ""I know you don't listen to me.\n"", ""'cause you say you see straight through me, don't you?\n"", '\n', 'And on and on from the moment I wake,\n', 'To the moment I sleep,\n', ""I'll be there by your side,\n"", 'Just you try and stop me,\n', ""I'll be waiting in line,\n"", 'Just to see if you care.\n', '\n', 'Did you want me to change?\n', 'Well I changed for good\n', 'And I want you to know.\n', ""That you'll always get your way\n"", 'I wanted to say,\n', '\n', ""Don't you Shiver?\n"", 'Shiver\n', 'Sing it loud and clear\n', '\n', ""I'll always be waiting for you,\n"", 'So you know how much I need you,\n', 'But you never even see me, do you?\n', 'And is this my final chance of getting you?\n', '\n', 'And on and on from the moment I wake,\n', 'To the moment I sleep,\n', ""I'll be there by your side,\n"", 'Just you try and stop me,\n', ""I'll be waiting in line,\n"", 'Just to see if you care.\n', '\n', 'Oh, oh, oh, oh.\n', '\n', 'Did you want me to change?\n', 'Well I changed for good\n', 'And I want you to know.\n', ""That you'll always get your way\n"", 'I wanted to say,\n', '\n', ""Don't you Shiver?\n"", ""Don't you Shiver?\n"", '\n', 'Sing it loud and clear.\n', ""I'll always be waiting for you.\n"", '\n', ""Yeah I'll always be waiting for you.\n"", ""Yeah I'll always be waiting for you.\n"", ""Yeah I'll always be waiting for you.\n"", 'For you,\n', 'I will always be waiting.\n', '\n', ""And it's you I see, but you don't see me.\n"", ""And it's you I hear, so loud and so clear\n"", 'I sing it loud and clear.\n', ""And I'll always be waiting for you.\n"", '\n', 'So I look in your direction,\n', 'But you pay me no attention,\n', 'And you know how much I need you,\n', 'But you never even see me.']"
45,Sparks.txt,"['Did I drive you away?\n', ""I know what you'll say,\n"", 'You say, ""Oh, sing one we know"",\n', 'But I promise you this,\n', ""I'll always look out for you,\n"", ""That's what I'll do.\n"", '\n', 'I say ""oh,""\n', 'I say ""oh.""\n', '\n', 'My heart is yours,\n', ""It's you that I hold on to,\n"", ""That's what I do,\n"", 'And I know I was wrong,\n', ""But I won't let you down,\n"", '(Oh yeah, yeah, yes I will)\n', '\n', 'I say ""oh"",\n', 'I cry ""oh"".\n', '\n', 'And I saw sparks,\n', 'Yeah I saw sparks,\n', 'And I saw sparks,\n', 'Yeah I saw sparks,\n', 'Sing it out.\n', '\n', 'La, la, la, la, oh\n', 'La, la, la, la, oh\n', 'La, la, la, la, oh']"
46,Spies.txt,"['I awake to find no peace of mind\n', 'I said, how do you live as a fugitive\n', 'Down here where I cannot see so clear\n', 'I said, what do I know\n', 'Show me the right way to go\n', '\n', 'And the spies came out of the water\n', ""But you're feeling so bad cos you know\n"", 'But the spies hide out in every corner\n', 'But you can\x92t touch them no\n', 'Cos they\x92re all spies \n', 'They\x92re all spies\n', '\n', 'I awake to see that no one is free\n', 'We\x92re all fugitives\n', 'Look at the way we live\n', 'Down here I cannot sleep from fear no\n', 'I said which way do I turn\n', 'I forget everything I learned\n', '\n', 'But the spies came out of the water\n', 'But you\x92re feeling so bad cos you know\n', 'But the spies hide out in every corner,\n', 'But you can\x92t touch them no\n', 'Cos they\x92re all spies they\x92re all spies\n', '\n', 'And if we don\x92t hide here\n', 'They\x92re going to find us\n', 'If we don\x92t hide now\n', 'They\x92re going to catch us where we sleep\n', 'And if we don\x92t hide here\n', 'They\x92re going to find us \n', '\n', 'And the spies came out of the water\n', 'And you\x92re feeling so good cos you know\n', 'That those spies hide out in every corner\n', 'They can\x92t touch you no\n', 'Cos they\x92re just spies\n', 'They\x92re just spies\n', 'They\x92re just spies\n', 'They\x92re just spies\n', 'They\x92re just spies']"
47,Trouble_Singles.txt,"['Oh, no, I see\n', ""A spider web, it's tangled up with me,\n"", 'And I lost my head,\n', ""The thought of all the stupid things I'd said,\n"", '\n', ""Oh, no, what's this?\n"", ""A spider web, and I'm caught in the middle,\n"", 'So I turned to run,\n', ""The thought of all the stupid things I've done,\n"", '\n', 'And I never meant to cause you trouble,\n', 'And I never meant to do you wrong,\n', 'And I, well, if I ever caused you trouble,\n', 'Oh no, I never meant to do you harm.\n', '\n', 'Oh, no, I see\n', ""A spider web, and it's me in the middle,\n"", 'So I twist and turn,\n', 'Here am I in my little bubble,\n', 'Singing out...\n', '\n', 'I never meant to cause you trouble,\n', 'And I never meant to do you wrong,\n', 'And I, well, if I ever caused you trouble,\n', 'Oh, no, I never meant to do you harm.\n', '\n', 'They spun a web for me,\n', 'They spun a web for me,\n', 'They spun a web for me.']"
48,WeNeverChange.txt,"['I wanna live life, and never be cruel,\n', 'I wanna live life, and be good to you.\n', '\n', 'I wanna fly,\n', 'And never come down,\n', 'And live my life,\n', 'And have friends around.\n', '\n', 'We never change, do we?\n', 'No, no.\n', 'We never learn, do we?\n', 'So I wanna live in a wooden house,\n', '\n', 'I wanna live life, and always be true,\n', 'I wanna live life, and be good to you,\n', '\n', 'I wanna fly,\n', 'And never come down,\n', 'And I live my life,\n', 'And have friends around.\n', '\n', 'We never change, do we?\n', 'No, no.\n', 'We never learn, do we?\n', 'So I wanna live in a wooden house,\n', 'Where making more friends would be easy.\n', '\n', ""Oh and I don't have a soul to save,\n"", 'Yes, and I sin every single day,\n', '\n', 'We never change, do we?\n', 'We never learn, do we?\n', 'So, I wanna live in a wooden house,\n', 'Where making more friends would be easy.\n', 'I wanna live where the sun comes out.']"
49,Yellow_Singles.txt,"['Look at the stars,\n', 'Look how they shine for you,\n', 'And everything you do,\n', 'Yeah, they were all yellow.\n', '\n', 'I came along,\n', 'I wrote a song for you,\n', 'And all the things you do,\n', 'And it was called ""Yellow"".\n', '\n', 'So then I took my turn,\n', 'Oh what a thing to have done,\n', 'And it was all yellow.\n', '\n', 'Your skin,\n', 'Oh yeah your skin and bones,\n', 'Turn into\n', 'Something beautiful,\n', 'Do you know,\n', 'You know I love you so,\n', 'You know I love you so.\n', '\n', 'I swam across,\n', 'I jumped across for you,\n', 'Oh what a thing to do.\n', ""'Cause you were all yellow,\n"", '\n', 'I drew a line,\n', 'I drew a line for you,\n', 'Oh what a thing to do,\n', 'And it was all yellow.\n', '\n', 'Your skin,\n', 'Oh yeah your skin and bones,\n', 'Turn into\n', 'Something beautiful,\n', 'Do you know,\n', ""For you I'd bleed myself dry,\n"", ""For you I'd bleed myself dry.\n"", '\n', ""It's true,\n"", 'Look how they shine for you,\n', 'Look how they shine for you,\n', 'Look how they shine for,\n', 'Look how they shine for you,\n', 'Look how they shine for you,\n', 'Look how they shine.\n', '\n', 'Look at the stars,\n', 'Look how they shine for you,\n', 'And all the things that you do.']"
50,42.txt,"['Those who are dead are not dead \n', 'They\x92re just living in my head \n', 'And since I fell for that spell \n', 'I am living there as well \n', 'Oh.. \n', '\n', 'Time is so short and I\x92m sure \n', 'There must be something more \n', '\n', 'Those who are dead are not dead \n', 'They\x92re just living in my head oh\x85 \n', 'And since I fell for that spell \n', 'I am living there as well oh\x85 \n', '\n', 'Time is so short and I\x92m sure \n', 'There must be something more \n', '\n', '\n', 'You thought you might be a ghost \n', 'You thought you might be a ghost \n', 'You didn\x92t get to heaven but you made it close \n', 'You didn\x92t get to heaven but you made it close \n', '\n', 'You thought you might be a ghost \n', 'You thought you might be a ghost \n', 'You didn\x92t get to heaven but you made it close \n', 'You didn\x92t get to heaven but you oh-oh-ooh, oh-oh-ooh \n', 'Oh oh\x85 \n', '\n', 'Those who are dead are not dead \n', 'They\x92re just living in my head \n', 'Oh..\n']"
51,CemeteriesOfLondon.txt,"['At night they would go walking \x91til the breaking of the day, \n', 'The morning is for sleeping\x85 \n', 'Through the dark streets they go searching to seek God in their own way, \n', 'Save the nighttime for your weeping\x85 \n', 'Your weeping\x85 \n', '\n', 'Singing la lalalala la le\x85 \n', 'And the night over London rang. \n', 'So we rode down to the river where the toiling ghosts strain \n', 'for their curses to be broken\x85 \n', 'We\x92d go underneath the arches where the witches are in there saying \n', 'There are ghost towns in the ocean\x85 \n', 'The ocean\x85 \n', 'Singing la lalalala la le\x85 \n', 'And the night over London rang. \n', '\n', 'God is in the houses and God is in my head\x85 and all the cemeteries in London\x85 \n', 'I see God come in my garden, but I don\x92t know what he said, \n', 'For my heart, it wasn\x92t open\x85 \n', 'Not open\x85 \n', '\n', 'Singing la lalalala la le\x85 \n', 'and the night over London rang. \n', 'Singing la lalalala la le\x85 \n', ""There's no light over London today.""]"
52,DeathAndAllHisFriends.txt,"['All winter we got carried\n', ""Oh way over on the rooftops let's get married.\n"", 'All summer we just hurried\n', ""So come over, just be patient, and don't worry.\n"", ""So come over, just be patient, and don't worry.\n"", '\n', ""So come over, just be patient, and don't worry.\n"", '\n', ""And don't worry.\n"", '\n', ""No, I don't wanna battle from beginning to end;\n"", ""I don't want a cycle of recycled revenge;\n"", ""I don't want to follow death and all of his friends.\n"", '\n', ""No, I don't wanna battle from beginning to end;\n"", ""I don't want a cycle of recycled revenge;\n"", ""I don't want to follow death and all of his friends.\n"", '\n', 'And in the end, we lie awake\n', 'And we dream of making escape.\n', '\n', 'And in the end, we lie awake\n', 'And we dream of making escape.\n']"
