,sent10,sent11,sent12,sent13,sent14,sent15,sent16,sent17,sent18,sent19,sent110,sent111,sent112,sent113,sent114,sent115,sent116,sent117,sent118,sent119,sent120,sent121,sent122,sent123,sent124,sent125,sent126,sent127,sent128,sent129,sent130,sent131,sent132,sent133,sent134,sent135,sent136,sent137,sent138,sent139,sent140,sent141,sent142,sent143,sent144,sent145,sent146,sent147,sent148,sent149,sent150,sent151,sent152,sent153,sent154,sent155,sent156,sent157,sent158,sent159,sent160,sent161,sent162,sent163,sent164,sent165,sent166,sent167,sent168,sent169,sent170,sent171,sent172,sent173,sent174,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.87473537604,-1.0,0.0,5.99319049665,0.0,4.74287474333,0.0,5.21,-1.0,6.50944099379,6.38,4.82,5.45708234283,5.4075147929,6.0,-1.0,7.38,6.25627906977,0.0,6.34,7.39,0.0,-1.0,3.59,-1.0,5.56823582551,6.0,-1.0,0.0,0.0,0.0,6.76,6.0,7.88,4.60033557047,6.47153711335,6.73,7.26,-1.0,7.17,6.0,5.62472340426,5.02930693069,6.0,0.0,-1.0,5.97949656751,0.0,0.0,0.0,4.19,0.0,6.0,5.4,-1.0,4.52843555681,5.29200747395,8.72,6.13263736264,5.43470588235,3.8,4.58329588015,0.0,6.39,5.67,5.78863849765,5.16,6.34,6.38,6.0,0.0,0.0,4.07,4.67533512064,6.0
22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,-1.0,0.0,5.99319049665,0.0,5.11,5.71,5.13,-1.0,0.0,6.38,6.95,5.48597570595,4.33515518964,0.0,-1.0,4.56,6.0,4.69,6.34,8.72,4.49130495659,-1.0,3.59,-1.0,5.75376942458,-1.0,-1.0,0.0,-1.0,5.65179723502,0.0,5.81248447205,0.0,4.22439121756,0.0,0.0,2.64,-1.0,4.71355179704,-1.0,4.26871866295,-1.0,6.0,-1.0,-1.0,5.76,0.0,4.32,0.0,3.84133949192,0.0,1.94,-1.0,-1.0,7.17,0.0,7.38,6.13263736264,0.0,4.16016276704,1.93728971963,6.24291161909,6.20968712058,7.35,6.1,5.0,0.0,5.03268909156,6.03,5.286367713,7.38,6.38874125874,6.02045977011,0.0
23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.87556542612,-1.0,4.11172839506,5.02952380952,0.0,0.0,6.0,0.0,-1.0,0.0,4.59595271348,0.0,4.55533333333,0.0,0.0,-1.0,4.7809666227,5.56,4.69,6.143125,5.2318115942,4.49130495659,-1.0,6.5,-1.0,6.38,-1.0,-1.0,0.0,-1.0,7.81160305344,5.4695049505,4.07,7.88,3.47516709512,0.0,0.0,7.38,-1.0,4.71355179704,-1.0,0.0,-1.0,6.0,-1.0,-1.0,5.76,0.0,5.80941414141,0.0,0.0,4.98,5.25455197133,-1.0,-1.0,6.1,5.0,4.91163064833,7.10144654088,8.72,5.3,1.93728971963,4.79231557377,6.39,7.25,0.0,4.7682296842,6.1,4.60355801305,6.03,6.38,7.38,0.0,6.39536585366,0.0
24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.79818022927,-1.0,4.87543046358,5.99319049665,7.17,4.72179232848,6.0,5.92,-1.0,6.5795329087,5.65238629605,1.9,3.43616510823,0.0,0.0,-1.0,5.88452736318,3.93,4.406425,8.46058323208,4.34705882353,4.49130495659,-1.0,3.59,-1.0,8.72,-1.0,-1.0,0.0,-1.0,5.32,5.71,-1.0,0.0,5.29559055118,5.81206703911,0.0,7.27,-1.0,6.61,-1.0,4.17,-1.0,0.0,-1.0,-1.0,0.0,-1.0,4.32,-1.0,0.0,6.0,0.0,-1.0,-1.0,4.50069767442,0.0,5.38218309859,6.68,7.92171232877,5.62,-1.0,3.82,7.91,0.0,0.0,0.0,5.40209115282,4.28,5.94056680162,5.62,7.38,6.38848888889,0.0,6.78
25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.87556542612,-1.0,4.49122547611,-1.0,6.53579775281,5.97497617251,0.0,0.0,-1.0,0.0,4.59595271348,4.56721603563,6.24030769231,-1.0,7.56097253028,-1.0,-1.0,-1.0,2.95,8.46058323208,3.86,4.91342105263,-1.0,3.59,-1.0,5.85,-1.0,-1.0,5.12368217054,-1.0,7.81160305344,6.22,-1.0,7.88,5.50744186047,0.0,6.0,0.0,-1.0,-1.0,-1.0,6.5,-1.0,0.0,-1.0,-1.0,6.33080614203,-1.0,6.52596201425,-1.0,7.2,0.0,-1.0,-1.0,-1.0,-1.0,3.6060385439,0.0,4.03814814815,4.95101408451,4.62327402135,-1.0,3.93,0.0,5.35632277858,4.45394495413,0.0,6.76306345733,0.0,4.7,4.77,7.38,5.0945,6.18972495088,0.0
26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.00095652174,-1.0,4.77,-1.0,7.33,5.33694599628,6.38,5.12,-1.0,0.0,7.50203592814,4.22557144126,3.67687960688,-1.0,7.56097253028,-1.0,-1.0,-1.0,4.98,-1.0,0.0,-1.0,-1.0,0.0,-1.0,6.0,-1.0,-1.0,5.87,-1.0,-1.0,0.0,-1.0,0.0,4.98622176591,0.0,0.0,7.27,-1.0,-1.0,-1.0,4.17,-1.0,6.0,-1.0,-1.0,0.0,-1.0,4.32,-1.0,4.58595330739,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,6.76,5.13396514161,3.24389830508,-1.0,0.0,5.33498969072,5.70194915254,4.7,0.0,5.39,0.0,5.44,4.33112128146,7.38,5.61,6.18530927835,0.0
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.25,-1.0,4.77,-1.0,5.01245283019,4.02,4.0647301691,0.0,-1.0,6.26038277512,4.59595271348,4.22557144126,4.94671968191,-1.0,7.56097253028,-1.0,-1.0,-1.0,0.0,-1.0,4.12,-1.0,-1.0,3.59,-1.0,5.85,-1.0,-1.0,5.12368217054,-1.0,-1.0,0.0,-1.0,7.88,5.53188445539,5.9550712831,5.03402083333,0.0,-1.0,-1.0,-1.0,6.5,-1.0,0.0,-1.0,-1.0,6.1,-1.0,5.80941414141,-1.0,6.63579558015,5.28,-1.0,-1.0,-1.0,-1.0,0.0,5.7,6.68,8.72,5.16,-1.0,7.55374394575,-1.0,5.67,4.56,2.24383900209,4.7234751773,-1.0,5.1144836272,5.62,7.38,5.35252851998,6.21,0.0
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,-1.0,4.77,-1.0,0.0,6.61,6.38,4.54,-1.0,5.7569782604,5.66433575361,4.22557144126,5.0,-1.0,7.56097253028,-1.0,-1.0,-1.0,6.0,-1.0,7.1,-1.0,-1.0,3.59,-1.0,5.85,-1.0,-1.0,0.0,-1.0,-1.0,6.22,-1.0,0.0,4.94661764706,5.39,5.96387715704,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,6.0,-1.0,5.81192488263,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,3.6060385439,8.72,4.03814814815,8.72,5.39,-1.0,7.74416883208,-1.0,5.35632277858,5.4,4.73,4.95,-1.0,5.1144836272,5.62,7.38,5.61,6.77275229358,4.69
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.00095652174,-1.0,4.77,-1.0,6.95,6.38,7.55,0.0,-1.0,0.0,4.94783363608,-1.0,4.01257918552,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.62096153846,-1.0,-1.0,5.61,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,3.25150837989,4.55362119618,4.54930321229,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,-1.0,-1.0,5.16,-1.0,6.16140022766,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,4.30730769231,-1.0,6.17577885853,-1.0,4.95822429907,0.0,4.7,0.0,-1.0,5.1144836272,5.62,7.38,6.94671936759,5.73,6.0
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.25,-1.0,0.0,-1.0,8.72,4.79904076739,5.2196,0.0,-1.0,3.78,7.50203592814,-1.0,5.42412073491,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.1,-1.0,-1.0,3.59,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6.1055449923,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,-1.0,-1.0,7.47,-1.0,4.34448717949,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,3.6060385439,5.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,5.76,0.0,5.71,4.50385579937,-1.0,5.1144836272,-1.0,-1.0,5.61,7.35,-1.0
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.46,-1.0,-1.0,-1.0,0.0,7.38,6.07,4.62579371411,-1.0,6.34293506494,7.15430972148,-1.0,5.17857029244,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.33375,-1.0,-1.0,3.59,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,2.80104651163,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,-1.0,-1.0,5.16,-1.0,6.21,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.09,4.07,-1.0,5.90809659091,-1.0,-1.0,-1.0,4.23784836838,0.0,7.17,4.37964365256,-1.0,-1.0,-1.0,-1.0,6.0,6.2259137577,-1.0
32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,-1.0,-1.0,-1.0,0.0,5.67,3.76,4.75,-1.0,0.0,7.15430972148,-1.0,4.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.64053645706,-1.0,-1.0,4.18812933025,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,6.0,0.0,0.0,2.80104651163,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,5.11269406393,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.72,6.76,-1.0,4.60908141962,-1.0,-1.0,-1.0,0.0,4.1325,5.69152207193,5.17868852459,-1.0,-1.0,-1.0,-1.0,5.52141649049,6.95,-1.0
33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.73,-1.0,-1.0,-1.0,5.17,5.84171620673,5.71,0.0,-1.0,5.30408577878,6.0115,-1.0,6.07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,5.81206703911,6.0,2.80104651163,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,7.35,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.72,6.68,-1.0,5.97552195471,-1.0,-1.0,-1.0,4.10784313725,5.75539335935,4.95065217391,0.0,-1.0,-1.0,-1.0,-1.0,6.0,5.47026217228,-1.0
34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.364375,-1.0,-1.0,-1.0,6.21837837838,7.2,0.0,4.62579371411,-1.0,0.0,5.97951325852,-1.0,5.73692307692,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,-1.0,-1.0,3.59,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,2.80104651163,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,4.7,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,4.03814814815,-1.0,6.67799435028,-1.0,-1.0,-1.0,0.0,5.12,-1.0,6.08185096154,-1.0,-1.0,-1.0,-1.0,4.83375355592,0.0,-1.0
35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.91110817942,-1.0,-1.0,-1.0,3.17,8.23538461538,0.0,4.75,-1.0,8.72,4.4182630273,-1.0,7.38,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,-1.0,-1.0,5.55,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.88,6.31326901249,0.0,0.0,2.80104651163,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,4.7,-1.0,-1.0,-1.0,-1.0,-1.0,8.72,-1.0,-1.0,6.5,-1.0,-1.0,-1.0,4.23784836838,5.78863849765,-1.0,4.07,-1.0,-1.0,-1.0,-1.0,5.61,0.0,-1.0
36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.91110817942,-1.0,-1.0,-1.0,8.26,4.85033402923,2.93,0.0,-1.0,8.72,4.59595271348,-1.0,7.38,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,6.13570938319,5.81206703911,0.0,2.80104651163,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,4.7,-1.0,-1.0,-1.0,-1.0,-1.0,7.38,-1.0,-1.0,6.0,-1.0,-1.0,-1.0,0.0,6.1,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.00052313883,-1.0
37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.70348214286,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,6.21,5.65238629605,-1.0,4.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,6.0,-1.0,0.0,2.80104651163,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4.7,-1.0,-1.0,-1.0,-1.0,-1.0,7.09,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,4.10784313725,6.1,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.89,-1.0
38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,-1.0,-1.0,-1.0,0.0,-1.0,5.51171052632,6.76807106599,-1.0,5.81048913043,4.59595271348,-1.0,4.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.88,6.0,-1.0,6.0,2.80104651163,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4.7,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,4.30730769231,-1.0,-1.0,-1.0,0.0,6.38,-1.0,3.39,-1.0,-1.0,-1.0,-1.0,-1.0,6.63,-1.0
39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.70348214286,-1.0,-1.0,-1.0,7.38,-1.0,0.0,3.78,-1.0,5.92,7.50203592814,-1.0,6.89496412784,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,5.32,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.82,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,4.56,-1.0,-1.0,-1.0,-1.0,-1.0,6.73956422018,-1.0
40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.92,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,6.2238961039,4.59595271348,-1.0,4.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,5.90809659091,-1.0,-1.0,-1.0,-1.0,5.92,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.07,-1.0
41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.70348214286,-1.0,-1.0,-1.0,0.0,-1.0,2.82,4.88380334748,-1.0,6.07025125628,5.65238629605,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.88,5.87330434783,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.60908141962,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.83509433962,-1.0
42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,-1.0,-1.0,-1.0,5.39,-1.0,4.95,0.0,-1.0,5.50042328042,4.59595271348,-1.0,4.94671968191,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,6.13570938319,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.97552195471,-1.0,-1.0,-1.0,-1.0,6.53987040834,-1.0,7.35552631579,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
